store_key,store_id,store_name,store_city,store_location,product_key,product_id,product_name,product_category,unit_margin,product_margin,forecasted_units_next_7_days,forecasted_units_next_30_days,demand_model_used
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,23,23,Mr. Potatohead,Toys,5.0,5.0,6.000281595554519,25.62569328228219,product_store_holt_winters_weekly_additive
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,24,24,Nerf Gun,Sports & Outdoors,5.0,5.0,11.333974438551074,49.24746497982622,product_store_holt_winters_weekly_additive
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,25,25,Playdoh Can,Art & Crafts,1.0,1.0,32.70526961171284,142.44647321019735,product_store_holt_winters_weekly_additive
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,26,26,Playdoh Playset,Art & Crafts,4.0,4.0,0.8773537053674717,3.6001460182092626,product_store_holt_winters_weekly_additive
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,27,27,Playdoh Toolkit,Art & Crafts,1.0,1.0,6.760404254722054,28.41795249081514,product_store_holt_winters_weekly_additive
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,28,28,Playfoam,Art & Crafts,7.0,7.0,14.616762230234288,63.95422656506966,fallback_product_average_per_active_store
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,29,29,Plush Pony,Toys,11.0,11.0,4.872498248110986,21.59983952305149,product_store_holt_winters_weekly_additive
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,30,30,Rubik's Cube,Games,2.0,2.0,13.084663568505032,57.35463207229438,product_store_holt_winters_weekly_additive
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,31,31,Splash Balls,Sports & Outdoors,1.0,1.0,24.012178860540374,101.0112080308612,product_store_holt_winters_weekly_additive
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,3.0,3.0,1.2469653922120711,4.8783047508506705,product_store_holt_winters_weekly_additive
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,33,33,Teddy Bear,Toys,2.0,2.0,3.982760082183688,17.667200714322224,product_store_holt_winters_weekly_additive
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,34,34,Toy Robot,Electronics,5.0,5.0,2.9582463869854854,11.912702275332977,product_store_holt_winters_weekly_additive
9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,35,35,Uno Card Game,Games,4.0,4.0,1.3114588019562041,5.6556810998725595,fallback_product_average_per_active_store
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,1,1,Action Figure,Toys,6.0,6.0,13.483824738119138,59.68635048853101,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2,2,Animal Figures,Toys,3.0,3.0,21.17584434518838,90.2949673469359,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,3,3,Barrel O' Slime,Art & Crafts,2.0,2.0,51.28042039106428,223.62946191341186,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,6,6,Colorbuds,Electronics,8.0,8.0,12.917634647234912,51.50592130878154,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,7,7,Dart Gun,Sports & Outdoors,4.0,4.0,5.886357809433148,25.761026958975535,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,8,8,Deck Of Cards,Games,3.0,3.0,46.73336220245972,200.35999238337078,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,9,9,Dino Egg,Toys,1.0,1.0,16.285095942991145,69.02078008538422,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,10,10,Dinosaur Figures,Toys,4.0,4.0,29.742101435399192,128.94492248165562,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,11,11,Etch A Sketch,Art & Crafts,10.0,10.0,8.927484554065744,36.87320529057312,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,12,12,Foam Disk Launcher,Sports & Outdoors,3.0,3.0,8.278396664357377,35.32238125581582,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,13,13,Gamer Headphones,Electronics,6.0,6.0,3.862338840675437,11.77518872003517,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,14,14,Glass Marbles,Games,5.0,5.0,8.580778138682314,33.431266767418606,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,15,15,Hot Wheels 5-Pack,Toys,2.0,2.0,7.13112506593691,30.628605207272706,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,16,16,Jenga,Games,7.0,7.0,6.14193319265447,24.15246767540702,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,17,17,Kids Makeup Kit,Art & Crafts,6.0,6.0,7.851438222056722,33.581044503359806,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,18,18,Lego Bricks,Toys,5.0,5.0,31.366813097728077,136.7988622593344,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,19,19,Magic Sand,Art & Crafts,2.0,2.0,25.836669937297643,107.24735204428866,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,21,21,Mini Ping Pong Set,Sports & Outdoors,3.0,3.0,19.356508302754392,85.03305712754513,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,23,23,Mr. Potatohead,Toys,5.0,5.0,9.19889578566405,40.321220962826295,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,24,24,Nerf Gun,Sports & Outdoors,5.0,5.0,22.625563294278297,98.45870439698966,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,25,25,Playdoh Can,Art & Crafts,1.0,1.0,71.52053126295972,316.13040542347574,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,26,26,Playdoh Playset,Art & Crafts,4.0,4.0,2.059276162113841,8.733727666522546,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,27,27,Playdoh Toolkit,Art & Crafts,1.0,1.0,9.627996746215373,40.23868498448505,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,28,28,Playfoam,Art & Crafts,7.0,7.0,14.616762230234288,63.95422656506966,fallback_product_average_per_active_store
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,29,29,Plush Pony,Toys,11.0,11.0,17.534337462301014,93.04597777106267,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,30,30,Rubik's Cube,Games,2.0,2.0,18.271874294319684,77.9055743071638,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,31,31,Splash Balls,Sports & Outdoors,1.0,1.0,24.152201169178852,100.65873827795048,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,32,32,Supersoaker Water Gun,Sports & Outdoors,3.0,3.0,3.1502086184312494,14.135007503395993,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,33,33,Teddy Bear,Toys,2.0,2.0,2.3095745053645285,10.10972712092477,product_store_holt_winters_weekly_additive
31,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,34,34,Toy Robot,Electronics,5.0,5.0,3.645387396577644,15.58524205603976,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,1,1,Action Figure,Toys,6.0,6.0,17.62332296889393,74.69984874195758,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2,2,Animal Figures,Toys,3.0,3.0,15.908816505239315,67.53495679930441,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,3,3,Barrel O' Slime,Art & Crafts,2.0,2.0,54.99834868274027,238.99602732583702,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,4,4,Chutes & Ladders,Games,3.0,3.0,1.530701325523938,6.721580201032465,fallback_product_average_per_active_store
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,5,5,Classic Dominoes,Games,2.0,2.0,2.404666755255474,10.713847166812162,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,6,6,Colorbuds,Electronics,8.0,8.0,10.9413199052537,46.64706176081738,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,7,7,Dart Gun,Sports & Outdoors,4.0,4.0,6.803377263635544,28.412599549963502,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,8,8,Deck Of Cards,Games,3.0,3.0,12.113388660298966,56.212271507525784,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,9,9,Dino Egg,Toys,1.0,1.0,22.50865948605589,96.5108747410962,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,10,10,Dinosaur Figures,Toys,4.0,4.0,12.883150179672402,56.27009194042989,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,11,11,Etch A Sketch,Art & Crafts,10.0,10.0,6.128755945877832,26.413010492257605,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,12,12,Foam Disk Launcher,Sports & Outdoors,3.0,3.0,6.556969844808517,25.932852500919456,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,13,13,Gamer Headphones,Electronics,6.0,6.0,2.591374474253671,11.138925316694033,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,14,14,Glass Marbles,Games,5.0,5.0,9.908983130204852,44.05265088640758,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,15,15,Hot Wheels 5-Pack,Toys,2.0,2.0,3.544986950291859,15.036048159206553,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,16,16,Jenga,Games,7.0,7.0,1.915180888963417,7.516728229363962,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,17,17,Kids Makeup Kit,Art & Crafts,6.0,6.0,15.323210558274317,66.04760757435511,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,18,18,Lego Bricks,Toys,5.0,5.0,16.590048265190454,72.60328468544535,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,19,19,Magic Sand,Art & Crafts,2.0,2.0,32.925059858061104,145.26830897096823,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,20,20,Mini Basketball Hoop,Sports & Outdoors,16.0,16.0,0.9321575784686571,3.903634151913436,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,21,21,Mini Ping Pong Set,Sports & Outdoors,3.0,3.0,37.86272861030845,155.6810118436083,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,22,22,Monopoly,Games,6.0,6.0,1.7490003331651436,7.424678718413174,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,23,23,Mr. Potatohead,Toys,5.0,5.0,0.8361001336310054,2.9971036553574844,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,24,24,Nerf Gun,Sports & Outdoors,5.0,5.0,15.13819901779406,66.92776701395321,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,25,25,Playdoh Can,Art & Crafts,1.0,1.0,24.352914572606398,103.69168264960926,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,26,26,Playdoh Playset,Art & Crafts,4.0,4.0,3.92078457807785,20.23391234971545,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,27,27,Playdoh Toolkit,Art & Crafts,1.0,1.0,2.0494222708104206,8.495549653876914,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,28,28,Playfoam,Art & Crafts,7.0,7.0,14.616762230234288,63.95422656506966,fallback_product_average_per_active_store
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,29,29,Plush Pony,Toys,11.0,11.0,3.314041071984371,14.974156472346515,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,30,30,Rubik's Cube,Games,2.0,2.0,9.543415972780082,41.667724798948164,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,31,31,Splash Balls,Sports & Outdoors,1.0,1.0,12.209643141189524,51.880800771175686,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,32,32,Supersoaker Water Gun,Sports & Outdoors,3.0,3.0,1.0627248687201423,4.20304532758313,fallback_product_average_per_active_store
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,33,33,Teddy Bear,Toys,2.0,2.0,2.883282088219088,12.48013081365197,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,34,34,Toy Robot,Electronics,5.0,5.0,2.895922932796093,13.630111731445787,product_store_holt_winters_weekly_additive
37,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,35,35,Uno Card Game,Games,4.0,4.0,1.3114588019562041,5.6556810998725595,fallback_product_average_per_active_store
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,1,1,Action Figure,Toys,6.0,6.0,8.679861268176605,34.816722994490796,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2,2,Animal Figures,Toys,3.0,3.0,14.097987417026388,61.52763008258768,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,3,3,Barrel O' Slime,Art & Crafts,2.0,2.0,11.779897209456099,51.31254040235162,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,6,6,Colorbuds,Electronics,8.0,8.0,23.25828337373059,100.64013140831327,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,7,7,Dart Gun,Sports & Outdoors,4.0,4.0,8.206374556219181,32.97903751076533,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,8,8,Deck Of Cards,Games,3.0,3.0,12.698418830185766,56.017469814431514,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,9,9,Dino Egg,Toys,1.0,1.0,31.082492962998963,136.59084918235664,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,10,10,Dinosaur Figures,Toys,4.0,4.0,10.846353924486483,48.104686437300934,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,11,11,Etch A Sketch,Art & Crafts,10.0,10.0,2.3378467520237725,9.829066780774918,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,12,12,Foam Disk Launcher,Sports & Outdoors,3.0,3.0,3.1369752966093563,12.379779444896021,fallback_product_average_per_active_store
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,13,13,Gamer Headphones,Electronics,6.0,6.0,3.6946492583881843,16.255730119344417,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,14,14,Glass Marbles,Games,5.0,5.0,5.619103820550683,23.711067521786173,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,15,15,Hot Wheels 5-Pack,Toys,2.0,2.0,13.418673721913816,57.52451452362922,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,16,16,Jenga,Games,7.0,7.0,1.187973507984479,4.852152562380047,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,17,17,Kids Makeup Kit,Art & Crafts,6.0,6.0,1.278390805709802,4.717127757699193,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,18,18,Lego Bricks,Toys,5.0,5.0,8.590623321733819,35.21923891404948,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,19,19,Magic Sand,Art & Crafts,2.0,2.0,13.696291477324555,59.3634235289148,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,21,21,Mini Ping Pong Set,Sports & Outdoors,3.0,3.0,3.230257608840849,14.25012153524798,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,23,23,Mr. Potatohead,Toys,5.0,5.0,7.539517576294831,33.46561744732011,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,24,24,Nerf Gun,Sports & Outdoors,5.0,5.0,11.088420039647383,48.726663559002134,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,25,25,Playdoh Can,Art & Crafts,1.0,1.0,23.009141370725764,97.92377501153574,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,26,26,Playdoh Playset,Art & Crafts,4.0,4.0,5.014167783756583,22.568725790035884,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,27,27,Playdoh Toolkit,Art & Crafts,1.0,1.0,2.3718014958120075,9.548973566615192,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,28,28,Playfoam,Art & Crafts,7.0,7.0,14.616762230234288,63.95422656506966,fallback_product_average_per_active_store
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,29,29,Plush Pony,Toys,11.0,11.0,0.4956862801795087,1.7391972450897875,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,30,30,Rubik's Cube,Games,2.0,2.0,10.478778985439687,46.732010170157416,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,31,31,Splash Balls,Sports & Outdoors,1.0,1.0,3.1757554372588666,13.380555667439056,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,32,32,Supersoaker Water Gun,Sports & Outdoors,3.0,3.0,3.607105289677697,14.844778807642655,product_store_holt_winters_weekly_additive
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,33,33,Teddy Bear,Toys,2.0,2.0,1.3287515464376476,5.723804914827869,fallback_product_average_per_active_store
45,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,34,34,Toy Robot,Electronics,5.0,5.0,6.47788911391701,28.483371782643633,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,1,1,Action Figure,Toys,6.0,6.0,4.564319325669783,19.734732515963824,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2,2,Animal Figures,Toys,3.0,3.0,3.4404013541299245,13.732651154987504,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,3,3,Barrel O' Slime,Art & Crafts,2.0,2.0,27.46186186347207,115.42037936239025,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,5,5,Classic Dominoes,Games,2.0,2.0,1.565514773355076,6.579016067363082,fallback_product_average_per_active_store
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,6,6,Colorbuds,Electronics,8.0,8.0,4.388678230598319,19.03741496438496,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,7,7,Dart Gun,Sports & Outdoors,4.0,4.0,5.687353771961746,24.504702274225874,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,8,8,Deck Of Cards,Games,3.0,3.0,5.27469123901696,20.81914598288815,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,9,9,Dino Egg,Toys,1.0,1.0,17.502510053965423,75.21352878123037,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,10,10,Dinosaur Figures,Toys,4.0,4.0,6.0470736530910285,25.8420517072582,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,11,11,Etch A Sketch,Art & Crafts,10.0,10.0,1.1061584442000911,4.050301297657358,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,12,12,Foam Disk Launcher,Sports & Outdoors,3.0,3.0,2.2810460031078055,8.250315793885015,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,13,13,Gamer Headphones,Electronics,6.0,6.0,1.064362995735048,4.644945175350197,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,14,14,Glass Marbles,Games,5.0,5.0,6.730315332429778,28.63256823840012,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,15,15,Hot Wheels 5-Pack,Toys,2.0,2.0,6.272975752466741,27.42964483447856,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,16,16,Jenga,Games,7.0,7.0,2.1699603272009633,8.998204706216454,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,17,17,Kids Makeup Kit,Art & Crafts,6.0,6.0,2.0186680868595035,8.055338233215815,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,18,18,Lego Bricks,Toys,5.0,5.0,10.686942053398013,44.93757730482361,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,19,19,Magic Sand,Art & Crafts,2.0,2.0,30.901125456818825,130.0663462885605,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,20,20,Mini Basketball Hoop,Sports & Outdoors,16.0,16.0,0.5881716292202204,2.40470849963486,fallback_product_average_per_active_store
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,21,21,Mini Ping Pong Set,Sports & Outdoors,3.0,3.0,11.946492534636189,50.570465235729486,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,23,23,Mr. Potatohead,Toys,5.0,5.0,8.602003114252991,35.366365760629265,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,24,24,Nerf Gun,Sports & Outdoors,5.0,5.0,8.59525309801708,37.50021540902775,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,25,25,Playdoh Can,Art & Crafts,1.0,1.0,31.200224764474022,133.74126492141522,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,26,26,Playdoh Playset,Art & Crafts,4.0,4.0,2.1188620467397388,9.075207415787483,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,27,27,Playdoh Toolkit,Art & Crafts,1.0,1.0,13.502125963101939,58.55844025846668,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,28,28,Playfoam,Art & Crafts,7.0,7.0,14.616762230234288,63.95422656506966,fallback_product_average_per_active_store
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,29,29,Plush Pony,Toys,11.0,11.0,0.9472015285823909,3.7654644146490956,fallback_product_average_per_active_store
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,30,30,Rubik's Cube,Games,2.0,2.0,6.102010331526015,27.120926937267093,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,31,31,Splash Balls,Sports & Outdoors,1.0,1.0,10.894783810924778,48.02486109617757,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,32,32,Supersoaker Water Gun,Sports & Outdoors,3.0,3.0,1.0627248687201423,4.20304532758313,fallback_product_average_per_active_store
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,33,33,Teddy Bear,Toys,2.0,2.0,1.3287515464376476,5.723804914827869,fallback_product_average_per_active_store
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,34,34,Toy Robot,Electronics,5.0,5.0,5.114158498091083,21.979335212276595,product_store_holt_winters_weekly_additive
11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,35,35,Uno Card Game,Games,4.0,4.0,1.3114588019562041,5.6556810998725595,fallback_product_average_per_active_store
49,49,Maven Toys Culiacan 1,Culiacan,Downtown,1,1,Action Figure,Toys,6.0,6.0,11.618724889092322,50.259494658249025,product_store_holt_winters_weekly_additive
49,49,Maven Toys Culiacan 1,Culiacan,Downtown,2,2,Animal Figures,Toys,3.0,3.0,61.10495113761269,294.6356266793749,product_store_holt_winters_weekly_additive
